,nuts,original_code,original_name,eurocrops,source,4o,hermes
781,de4,411,Silomais,Silomais (als Hauptfutter),gpt-4o,Silomais (als Hauptfutter),
782,de4,411,Silomais (als Hauptfutter),Silomais (als Hauptfutter),original_name,Silomais (als Hauptfutter),
783,de4,412,Futterhackfrüchte (ohne Runkelfutterrüben Kohlsteckrüben und Kartoffeln),"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)",gpt-4o,"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)",
784,de4,412,"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)","Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)",original_name,"Futterhackfrüchte (ohne Runkelfutterrüben, Kohlsteckrüben und Kartoffeln)",
785,de4,413,Futterrübe/Runkelrübe,Futterrübe/Runkelrübe,original_name,Futterrübe/Runkelrübe,
786,de4,413,Runkel-Futterrüben,Futterrübe/Runkelrübe,gpt-4o,Futterrübe/Runkelrübe,
787,de4,414,Kohl-/Steckrüben,"Kohlrübe, Steckrübe",gpt-4o,"Kohlrübe, Steckrübe",
788,de4,414,Kohl-Steckrüben,"Kohlrübe, Steckrübe",gpt-4o,"Kohlrübe, Steckrübe",
789,de4,414,"Kohlrübe, Steckrübe","Kohlrübe, Steckrübe",original_name,"Kohlrübe, Steckrübe",
790,de4,421,Klee,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,gpt-4o,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,
791,de4,421,Klee (stickstoffbindende Pflanze ÖVF),Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,gpt-4o,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,
792,de4,421,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,original_name,Klee: Rot/Weiß/Alexandriner/Inkarnat/Erd/Schweden/Persischer,
793,de4,423,Luzerne,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",gpt-4o,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",
794,de4,423,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne","Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",original_name,"Luzerne, Hopfenklee/Gelbklee, Bastardluzerne/Sandluzerne",
795,de4,426,"Bockshornklee, Schabziger Klee","Klee (nicht stickstoffbindend, nicht ÖVF, z.B. Bockshornklee)",gpt-4o,"Klee (nicht stickstoffbindend, nicht ÖVF, z.B. Bockshornklee)",
796,de4,426,"Klee (nicht stickstoffbindend, nicht ÖVF, z.B. Bockshornklee)","Klee (nicht stickstoffbindend, nicht ÖVF, z.B. Bockshornklee)",original_name,"Klee (nicht stickstoffbindend, nicht ÖVF, z.B. Bockshornklee)",
797,de4,430,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pfl","Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pfl",original_name,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pfl",
798,de4,430,Serradella,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pfl",gpt-4o,"Futterpflanze einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist (Stickstoffbindende Pfl",
799,de4,459,Alle anderen Dauergrünlandnutzungen,Alle anderen Dauergrünlandnutzungen,original_name,Alle anderen Dauergrünlandnutzungen,
800,de4,459,Grünland,Alle anderen Dauergrünlandnutzungen,gpt-4o,Alle anderen Dauergrünlandnutzungen,
801,de4,459,alle anderen Grünlandnutzungen,Alle anderen Dauergrünlandnutzungen,gpt-4o,Alle anderen Dauergrünlandnutzungen,
802,de4,492,"Beweidung von Dauergrünland 
unter etablierten lokalen Praktiken (z. B. Trockenrasen)",DGL unter etablierten lok. Prakt. (Z.B. Heide),manual,,
803,de4,492,DGL unter etablierten lok. Prakt. (Z.B. Heide),DGL unter etablierten lok. Prakt. (Z.B. Heide),original_name,,
804,de4,545,Stilllegung nach FELEG/GAL,Stilllegung nach FELEG/GAL/ALG,gpt-4o,Stilllegung nach FELEG/GAL/ALG,
805,de4,545,Stilllegung nach FELEG/GAL/ALG,Stilllegung nach FELEG/GAL/ALG,original_name,Stilllegung nach FELEG/GAL/ALG,
806,de4,564,Nach Art. 31 der VO 1257/99 ab 28.6.1995 aufgeforstete Ackerfläche,"nach VO 1257/1999, 1698/2005 o. 1305/2013 aufgeforstete Fl.",manual,nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 aufgeforstete Flächen,
807,de4,564,nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 aufgeforstete Flächen,"nach VO 1257/1999, 1698/2005 o. 1305/2013 aufgeforstete Fl.",manual,nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 aufgeforstete Flächen,
808,de4,564,"nach VO 1257/1999, 1698/2005 o. 1305/2013 aufgeforstete Fl.","nach VO 1257/1999, 1698/2005 o. 1305/2013 aufgeforstete Fl.",original_name,nach VO 1257/1999 oder VO (EG) Nr. 1698/2005 oder VO 1305/2013 aufgeforstete Flächen,
809,de4,57,Feldrand / Pufferstreifen ÖVF DGL,Feldrand / Pufferstreifen ÖVF DGL,original_name,Feldrand / Pufferstreifen ÖVF DGL,
810,de4,57,Pufferstreifen ÖVF DGL,Feldrand / Pufferstreifen ÖVF DGL,gpt-4o,Feldrand / Pufferstreifen ÖVF DGL,
811,de4,57,Pufferstreifen ÖVF GL,Feldrand / Pufferstreifen ÖVF DGL,gpt-4o,Feldrand / Pufferstreifen ÖVF DGL,
812,de4,58,Feldrand / Pufferstreifen ÖVF AL,Feldrand / Pufferstreifen ÖVF AL,original_name,Feldrand / Pufferstreifen ÖVF AL,
813,de4,58,Feldrand ÖVF,Feldrand / Pufferstreifen ÖVF AL,gpt-4o,Feldrand / Pufferstreifen ÖVF AL,
814,de4,583,"Naturschutzfl., 2008 beihilfef./Art. 32(2b (i)) VO 1307/2013","Nicht lw. Fl., förderf. §11 (1) Nr. 3d GAPDZV",manual,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (N",
815,de4,583,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (N","Nicht lw. Fl., förderf. §11 (1) Nr. 3d GAPDZV",manual,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (N",
816,de4,583,"Nicht landwirtschaftliche, aber nach Art. 34(2b (i)) der VO (EG) Nr. 73/2009 beihilfefähige Fläche","Nicht lw. Fl., förderf. §11 (1) Nr. 3d GAPDZV",manual,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (N",
817,de4,583,"Nicht lw. Fl., förderf. §11 (1) Nr. 3d GAPDZV","Nicht lw. Fl., förderf. §11 (1) Nr. 3d GAPDZV",original_name,"Nicht landwirtschaftliche, aber nach Art. 32(2b (i)) der VO (EG) Nr. 1307/2013 beihilfefähige Fläche (N",
818,de4,591,AL a. d. Erzeug. gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,AL a. d. Erzeug. gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,original_name,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
819,de4,591,Ackerland aus der Erzeugung genommen,AL a. d. Erzeug. gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,manual,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
820,de4,591,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,AL a. d. Erzeug. gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,manual,Ackerland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
821,de4,592,DGL a. d. Erzeug gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,DGL a. d. Erzeug gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,original_name,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
822,de4,592,Dauergrünland aus der Erzeugung genommen,DGL a. d. Erzeug gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,manual,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
823,de4,592,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,DGL a. d. Erzeug gen. iSd. Art. 4 Abs. 1 c) ii) VO 1307/2013,manual,Dauergrünland aus der Erzeugung genommen iSd. Art. 4 Abs. 1 Buchst. c) ii) VO 1307/2013,
824,de4,6,Festwiese,Festwiese,original_name,Pflanzkartoffeln,
825,de4,6,Pflanzkartoffeln,Festwiese,manual,Pflanzkartoffeln,
826,de4,602,Kartoffeln (Speise),Kartoffeln (Speise),original_name,Kartoffeln (Speise),
827,de4,602,Speisekartoffeln,Kartoffeln (Speise),gpt-4o,Kartoffeln (Speise),
828,de4,610,Gemüse,beetweiser Anbau von Gemüse,gpt-4o,beetweiser Anbau von Gemüse,
829,de4,610,beetweiser Anbau von Gemüse,beetweiser Anbau von Gemüse,original_name,beetweiser Anbau von Gemüse,
830,de4,613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, ...)","Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, ...)",original_name,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl",
831,de4,613,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl","Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, ...)",manual,"Gemüsekohl (Kopfkohl, Wirsing, Rot-/Weißkohl, Spitzkohl, Grünkohl, Kohlrabi, Markstammkohl, Blumenkohl",
832,de4,614,Brauner Senf (Brauner Senf/Sareptasenf),Brauner Senf/Sareptasenf,manual,Brauner Senf (Brauner Senf/Sareptasenf),
833,de4,614,Brauner Senf/Sareptasenf,Brauner Senf/Sareptasenf,original_name,Brauner Senf (Brauner Senf/Sareptasenf),
834,de4,618,"Gartenrettiche (Weiße/rote Rettiche, Ölrettich, Radieschen)",Gartenrettiche (inklusive Radieschen),manual,"Gartenrettiche (Weiße/rote Rettiche, Ölrettich, Radieschen)",
835,de4,618,Gartenrettiche (inklusive Radieschen),Gartenrettiche (inklusive Radieschen),original_name,"Gartenrettiche (Weiße/rote Rettiche, Ölrettich, Radieschen)",
836,de4,619,Weißer Senf,"Weißer Senf, Gelber Senf",gpt-4o,"Weißer Senf, Gelber Senf",
837,de4,619,"Weißer Senf, Gelber Senf","Weißer Senf, Gelber Senf",original_name,"Weißer Senf, Gelber Senf",
838,de4,620,"Steckrübe, Kohlrübe","Steckrübe, Kohlrübe (Gemüseanbau)",gpt-4o,"Steckrübe, Kohlrübe (Gemüseanbau)",
839,de4,620,"Steckrübe, Kohlrübe (Gemüseanbau)","Steckrübe, Kohlrübe (Gemüseanbau)",original_name,"Steckrübe, Kohlrübe (Gemüseanbau)",
840,de4,624,"Paprika, Chilli, Peperoni","Paprika, Chilli, Peperoni",original_name,"Spanischer Pfeffer (Paprika, Chilli, Peperoni)",
841,de4,624,"Spanischer Pfeffer (Paprika, Chilli, Peperoni)","Paprika, Chilli, Peperoni",manual,"Spanischer Pfeffer (Paprika, Chilli, Peperoni)",
842,de4,627,"Gurke (Salatgurke, Einlegegurke)","Gurke (Salatgurke, Einlegegurke)",original_name,"Salatgurke (Gurke, Salatgurke, Einlegegurke)",
843,de4,627,"Salatgurke (Gurke, Salatgurke, Einlegegurke)","Gurke (Salatgurke, Einlegegurke)",manual,"Salatgurke (Gurke, Salatgurke, Einlegegurke)",
844,de4,629,"Riesenkürbis (Riesenkürbis, Hokkaidokürbis)","Riesenkürbis (Riesenkürbis, Hokkaidokürbis)",original_name,"Riesenkürbis (Riesenkürbis, Hokkaidokürbis)",
845,de4,629,"Riesenkürbis (Risenkürbis, Hokkaidokürbis)","Riesenkürbis (Riesenkürbis, Hokkaidokürbis)",gpt-4o,"Riesenkürbis (Riesenkürbis, Hokkaidokürbis)",
846,de4,630,"Gartenkürbis (Gartenkürbis, Zucchini ... Zierkürbis)","Gartenkürbis (Gartenkürbis, Zucchini ... Zierkürbis)",original_name,"Gartenkürbis (cucurbita pepo) (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürb",
847,de4,630,"Gartenkürbis (cucurbita pepo) (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürb","Gartenkürbis (Gartenkürbis, Zucchini ... Zierkürbis)",manual,"Gartenkürbis (cucurbita pepo) (Gartenkürbis, Steirischer Kürbis, Zucchini, Spaghettikürbis, Zierkürb",
848,de4,633,"Allium/Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)","Lauch (Speise-Zwiebel, Schalotte ... Bärlauch)",manual,"Allium/Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)",
849,de4,633,"Lauch (Speise-Zwiebel, Schalotte ... Bärlauch)","Lauch (Speise-Zwiebel, Schalotte ... Bärlauch)",original_name,"Allium/Lauch (Speise-Zwiebel, Schalotte, Lauch, Knoblauch, Schnittlauch, Winterheckenzwiebel, Bärlauch)",
850,de4,635,Gartenbohne (Gartenbohne/Buschbohne/.../Prunkbohne),Gartenbohne (Gartenbohne/Buschbohne/.../Prunkbohne),original_name,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)",
851,de4,635,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)",Gartenbohne (Gartenbohne/Buschbohne/.../Prunkbohne),manual,"Gartenbohne (Gartenbohne/Buschbohne/Stangenbohne, Feuerbohne/Prunkbohne)",
852,de4,641,"Sellerie (Knollen-, Bleich-, Stangen-Sellerie)","Sellerie (Knollen-, Bleich-, Stangen-Sellerie)",original_name,"Sellerie (Knollen-Sellerie, Bleich-Sellerie, Stangen-Sellerie)",
853,de4,641,"Sellerie (Knollen-Sellerie, Bleich-Sellerie, Stangen-Sellerie)","Sellerie (Knollen-, Bleich-, Stangen-Sellerie)",manual,"Sellerie (Knollen-Sellerie, Bleich-Sellerie, Stangen-Sellerie)",
854,de4,648,"Fenchel (Gemüsefenchel, Körnerfenchel)","Fenchel (Gemüsefenchel, Körnerfenchel)",original_name,"Fenchel (Gemüsefenchel, Körnerfenchel)",
855,de4,648,"Fenchel (Gemüsefenchel,/Körnerfenchel)","Fenchel (Gemüsefenchel, Körnerfenchel)",gpt-4o,"Fenchel (Gemüsefenchel, Körnerfenchel)",
856,de4,650,Küchenkräuter/Heil- und Gewürzpflanzen,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,gpt-4o,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,
857,de4,650,Küchenkräuter/Heil-und Gewürzpflanzen,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,gpt-4o,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,
858,de4,650,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,original_name,beetweiser Anbau von Küchenkräuter/Heil- und Gewürzpflanzen,
859,de4,651,"Anethum (Dill, Gurkenkraut)","Dill, Gurkenkraut",manual,"Anethum (Dill, Gurkenkraut)",
860,de4,651,"Dill, Gurkenkraut","Dill, Gurkenkraut",original_name,"Anethum (Dill, Gurkenkraut)",
861,de4,654,Kümmel,Kümmel,original_name,Kümmel (Echter Kümmel),
862,de4,654,Kümmel (Echter Kümmel),Kümmel,manual,Kümmel (Echter Kümmel),
863,de4,655,Kreuzkümmel,Kreuzkümmel,original_name,Kreuzkümmel (Echter Kreuzkümmel),
864,de4,655,Kreuzkümmel (Echter Kreuzkümmel),Kreuzkümmel,manual,Kreuzkümmel (Echter Kreuzkümmel),
865,de4,659,Petersilie,Petersilie,original_name,Petroselinum (Petersilie),
866,de4,659,Petroselinum (Petersilie),Petersilie,manual,Petroselinum (Petersilie),
867,de4,673,"Artemisia (Wermut, Estragon, Beifuß)","Wermut, Estragon, Beifuß",manual,"Artemisia (Wermut, Estragon, Beifuß)",
868,de4,673,"Wermut, Estragon, Beifuß","Wermut, Estragon, Beifuß",original_name,"Artemisia (Wermut, Estragon, Beifuß)",
869,de4,701,Faserhanf,Hanf,manual,Faserhanf,
870,de4,701,Hanf,Hanf,original_name,Faserhanf,
871,de4,702,Rollrasen,"Rollrasen, Vegetationsmappen für Dachbegrünung",gpt-4o,"Rollrasen, Vegetationsmappen für Dachbegrünung",
872,de4,702,"Rollrasen, Vegetationsmappen für Dachbegrünung","Rollrasen, Vegetationsmappen für Dachbegrünung",original_name,"Rollrasen, Vegetationsmappen für Dachbegrünung",
873,de4,720,Zierpflanzen,beetweiser Anbau Zierpflanzen,gpt-4o,beetweiser Anbau Zierpflanzen,
874,de4,720,beetweiser Anbau Zierpflanzen,beetweiser Anbau Zierpflanzen,original_name,beetweiser Anbau Zierpflanzen,
875,de4,824,"sonst. Obstanl. in Vollanbau (o. Äpfel, Birnen, Pfirsiche)","sonst. Obstanl. in Vollanbau (o. Äpfel, Birnen, Pfirsiche)",original_name,"sonst. Obstanlagen (Aronia, Quitte u. a.)",
876,de4,824,"sonst. Obstanlagen (Aronia, Quitte u. a.)","sonst. Obstanl. in Vollanbau (o. Äpfel, Birnen, Pfirsiche)",manual,"sonst. Obstanlagen (Aronia, Quitte u. a.)",
877,de4,825,"Kernobst z.B. Äpfel, Birnen","Kernobst z.B. Äpfel, Birnen",original_name,"Kernobst, z.B. Äpfel, Birnen",
878,de4,825,"Kernobst, z.B. Äpfel, Birnen","Kernobst z.B. Äpfel, Birnen",manual,"Kernobst, z.B. Äpfel, Birnen",
879,de4,830,Pfirsiche (Ertragsanlagen),Pfirsiche in Vollanbau,gpt-4o,Pfirsiche in Vollanbau,
880,de4,830,Pfirsiche in Vollanbau,Pfirsiche in Vollanbau,original_name,Pfirsiche in Vollanbau,
881,de4,836,Äpfel (Ertragsanlagen),Äpfel in Vollanbau,gpt-4o,Äpfel in Vollanbau,
882,de4,836,Äpfel in Vollanbau,Äpfel in Vollanbau,original_name,Äpfel in Vollanbau,
883,de4,839,Baumschulen (Beerenobst zur Vermehrung),Beerenobst zur Vermehrung (in Baumschulen),gpt-4o,Beerenobst zur Vermehrung (in Baumschulen),
884,de4,839,Beerenobst zur Vermehrung (in Baumschulen),Beerenobst zur Vermehrung (in Baumschulen),original_name,Beerenobst zur Vermehrung (in Baumschulen),
885,de4,841,KUP lt. Direktzahlungendurchführungsverordnung,KUP lt. GAPDZV,manual,KUP lt. Direktzahlungendurchführungsverordnung,
886,de4,841,KUP lt. GAPDZV,KUP lt. GAPDZV,original_name,KUP lt. Direktzahlungendurchführungsverordnung,
887,de4,848,"Schnellwüchsige Forstgehölze, 
Umtriebszeit <=20 Jahre","Schnellwüchsige Forstgehölze,  Umtriebszeit <=20 Jahre",manual,"Schnellwüchsige Forstgehölze, Umtriebszeit <=20 Jahre",
888,de4,848,"Schnellwüchsige Forstgehölze, Umtriebszeit <=20 Jahre","Schnellwüchsige Forstgehölze,  Umtriebszeit <=20 Jahre",manual,"Schnellwüchsige Forstgehölze, Umtriebszeit <=20 Jahre",
889,de4,913,Klee- oder Luzernesamenvermehrung,Klee- oder Luzernesamenvermehrung,original_name,Klee- oder Luzernesamenvermehrung,
890,de4,913,Leguminosensamenvermehrung,Klee- oder Luzernesamenvermehrung,gpt-4o,Klee- oder Luzernesamenvermehrung,
891,de4,941,Gründüng. Hauptfr. f. Ausgleichszul.,Gründüngung im Hauptfruchtanbau,manual,Gründüngung im Hauptfruchtanbau (f. Ausgleichszul.),
892,de4,941,Gründüngung im Hauptfruchtanbau,Gründüngung im Hauptfruchtanbau,original_name,Gründüngung im Hauptfruchtanbau (f. Ausgleichszul.),
893,de4,941,Gründüngung im Hauptfruchtanbau (f. Ausgleichszul.),Gründüngung im Hauptfruchtanbau,manual,Gründüngung im Hauptfruchtanbau (f. Ausgleichszul.),
894,de4,966,Unkultivierte Heidefläche,Unkultivierte Heidefläche,original_name,Unkultivierte Heidefläche,
895,de4,966,unkultivierte Heidefläche,Unkultivierte Heidefläche,gpt-4o,Unkultivierte Heidefläche,
896,de4,980,Sudangras,Sudangras u.a. Hirsen,gpt-4o,Sudangras u.a. Hirsen,
897,de4,980,Sudangras u.a. Hirsen,Sudangras u.a. Hirsen,original_name,Sudangras u.a. Hirsen,
898,de4,990,Alle anderen Flächen,Alle anderen Flächen (keine LF),gpt-4o,Alle anderen Flächen (keine LF),
899,de4,990,Alle anderen Flächen (keine LF),Alle anderen Flächen (keine LF),original_name,Alle anderen Flächen (keine LF),
900,de4,994,"Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL",original_name,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL",
901,de4,994,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL",
902,de4,994,"unbefestigte Mieten-, Stroh-, Futter- und  Dunglagerplatz auf GL (kurzfristig)","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL",
903,de4,994,"unbefestigte Mieten-, Stroh-, Futter- und Dunglagerplatz auf GL (kurzfristig)","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf DGL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf DGL",
904,de4,996,"Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL",original_name,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL",
905,de4,996,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL",
906,de4,996,"unbefestigte Mieten-, Stroh-, Futter- und  Dunglagerplatz auf AL (kurzfristig)","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL",
907,de4,996,"unbefestigte Mieten-, Stroh-, Futter- und Dunglagerplatz auf AL (kurzfristig)","Unbefestigte Mieten-, Stroh-, Futter u. Dunglagerpl. auf AL",manual,"Unbefestigte Mieten-, Stroh-, Futter und Dunglagerplätze auf AL",
908,de4,999,"Ackerkultur einer Gattung/Art, die in der akt. Liste fehlt","Ackerkultur einer Gattung/Art, die in der akt. Liste fehlt",original_name,"Ackerkultur einer Gattung/Art, die in der aktuellen Liste nicht aufgeführt ist",
